show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,duration_num,primary_country,primary_genre,Cluster
2070,0,5277,2387,991,603,1198,2016,9,205,202,1140,87.0,79,7,0
2071,0,5528,4510,4796,426,1198,2017,9,206,329,2246,88.0,66,12,0
2072,0,7940,3212,1615,603,1198,2007,8,70,318,2248,158.0,79,12,3
2073,0,8357,1497,4705,736,1198,2020,9,200,329,3353,82.0,80,12,0
2074,0,8402,4451,2363,162,1198,2018,11,213,281,3893,93.0,20,10,0
2075,0,8749,3690,7246,520,1198,2019,11,210,288,6858,90.0,78,10,0
2076,0,451,590,2030,603,1197,2020,11,12,337,7567,109.0,79,12,2
2077,1,477,4303,587,121,1197,2019,9,110,399,1381,2.0,13,16,3
2079,0,520,4303,447,251,1197,2019,9,188,470,4000,72.0,29,27,1
2080,1,5663,4303,5619,426,1197,2020,11,0,405,6158,1.0,66,16,2
2081,1,8089,4303,3260,444,1197,2019,11,0,241,1985,1.0,69,8,2
2082,1,8307,4303,7006,342,1197,2020,11,0,400,549,1.0,44,16,2
2083,0,399,4277,400,251,1196,2020,9,75,22,1822,162.0,29,0,3
2084,1,473,4303,3365,603,1196,2020,11,110,256,1542,2.0,79,8,2
2085,1,2496,4303,5003,319,1196,2020,11,0,412,8103,1.0,36,16,2
2086,0,5519,2324,6380,319,1196,2019,14,218,66,1701,98.0,36,1,0
2087,1,6363,190,5063,412,1196,2020,9,0,512,3936,1.0,60,34,1
2088,0,1696,4216,4291,368,1195,2016,9,6,329,7194,103.0,49,12,3
2090,0,2666,4398,5856,368,1195,2015,11,217,326,6635,97.0,49,12,0
2091,1,3260,4303,6713,603,1195,2020,11,0,491,2455,1.0,79,30,1
2092,0,6758,924,5415,368,1195,2015,11,214,199,1850,94.0,49,7,0
2093,0,6862,3049,132,368,1195,2016,11,4,326,2255,101.0,49,12,2
2094,1,7814,4303,7246,603,1195,2020,11,0,234,140,1.0,79,8,2
2095,0,7862,3129,5398,736,1195,2015,11,47,319,6620,138.0,80,12,2
2096,0,8556,3830,7441,368,1195,2014,9,12,369,3604,109.0,49,15,3
2097,0,5452,1768,5631,603,1194,2020,11,164,470,3057,50.0,79,27,1
2098,0,2600,3543,3425,603,1193,2019,12,15,139,8422,110.0,79,4,2
2099,1,3054,4303,4003,435,1193,2020,9,0,379,8368,1.0,67,16,3
2101,0,2730,4264,1159,603,1192,2019,11,212,345,636,92.0,79,13,0
2102,1,8250,2844,6985,58,1192,2018,11,0,234,6389,1.0,10,8,2
2103,1,2679,4303,2871,603,1191,2020,11,0,488,6425,1.0,79,30,1
2104,1,3238,4303,3992,435,1191,2020,11,0,379,7366,1.0,67,16,2
2105,1,5400,4303,7246,736,1191,2020,10,0,385,3953,1.0,80,16,2
2106,1,5626,4303,1878,2,1191,2020,11,0,241,329,1.0,0,8,2
2107,0,6703,3060,2673,212,1191,2020,11,27,319,7417,120.0,22,12,2
2108,0,6929,1819,6004,251,1191,2019,9,4,375,5349,101.0,29,15,3
2109,0,7393,1044,642,603,1191,2020,8,21,344,592,116.0,79,12,3
2110,0,8694,3938,3603,251,1191,2020,11,22,326,3275,117.0,29,12,2
2113,0,5594,2437,4693,426,1190,2012,12,215,219,407,95.0,66,7,0
2114,1,6480,4303,1649,45,1190,2020,11,0,418,570,1.0,6,16,2
2115,0,8308,4218,7246,405,1190,2018,12,213,136,6875,93.0,58,4,0
2116,1,2103,4303,4988,603,1189,2008,12,0,430,6070,1.0,79,17,2
2117,0,1283,308,581,192,1188,2015,8,29,337,7429,122.0,20,12,3
2118,0,4651,3351,7256,603,1188,2019,11,5,318,3239,102.0,79,12,2
2119,0,4299,3147,6275,603,1188,2015,8,216,27,3900,96.0,79,0,0
2120,1,5203,4261,2825,368,1188,2017,11,0,412,560,1.0,49,16,2
2121,0,6792,3238,7347,603,1188,2016,8,213,344,1565,93.0,79,12,0
2122,0,7164,1776,5214,603,1188,2016,7,213,346,1468,93.0,79,13,0
2124,0,4702,431,1756,736,1187,2017,13,188,442,3010,72.0,80,19,1
2125,1,6736,4303,1508,128,1187,2017,13,0,433,4017,1.0,15,17,2
2126,0,236,3496,3660,534,1186,2019,3,205,125,6053,87.0,78,4,3
2127,0,1748,3580,6815,388,1186,2019,11,215,329,8003,95.0,54,12,0
2128,0,2369,2834,5686,394,1186,2017,11,144,199,2542,33.0,55,7,0
2129,0,3456,3092,4320,212,1186,2020,11,18,220,118,113.0,22,7,2
2130,0,4063,613,4287,426,1186,2010,12,23,219,2225,118.0,66,7,2
2131,0,5363,403,6335,251,1186,2019,9,86,329,4293,171.0,29,12,3
2132,1,6719,4303,5261,251,1186,2020,11,0,393,4541,1.0,29,16,2
2133,0,7189,717,7181,368,1186,2018,9,3,217,2841,100.0,49,7,3
2135,0,2078,4100,6921,319,1185,2019,12,6,2,5250,103.0,36,0,2
2136,1,4207,4303,5299,603,1185,2021,11,0,447,5454,1.0,79,21,2
2137,1,4977,4303,4926,350,1185,2020,11,110,256,8664,2.0,44,8,2
2138,1,5354,4303,6070,736,1185,2019,9,0,387,7103,1.0,80,16,3
2139,1,6386,3159,1455,488,1185,2019,11,0,244,4122,1.0,74,8,2
2140,0,2568,3197,4288,426,1184,2015,12,204,220,8619,86.0,66,7,0
2141,0,8030,2791,4138,603,1184,2020,9,5,230,5146,102.0,79,7,3
2142,1,8473,4303,2137,603,1184,2018,13,110,433,4081,2.0,79,17,2
2143,0,1343,4303,5203,603,1183,2020,14,199,125,4824,81.0,79,4,0
2144,0,2799,515,6057,603,1183,2017,8,4,325,1995,101.0,79,12,3
2146,0,5684,266,7246,342,1183,2020,12,189,281,3266,73.0,44,10,0
2147,0,4235,260,1775,272,1182,2019,9,216,329,3497,96.0,30,12,0
2148,1,946,4303,1028,603,1181,2018,11,151,260,6774,4.0,79,8,0
2149,0,2588,271,6788,603,1181,2018,11,9,325,7965,106.0,79,12,2
2150,0,5521,2356,3814,700,1181,2019,7,206,345,1198,88.0,79,13,0
2151,0,7014,2495,988,396,1180,2019,11,6,332,3351,103.0,55,12,2
2152,0,7972,3843,5723,251,1180,2019,9,48,200,8266,139.0,29,7,3
2153,0,704,2330,408,235,1179,2018,9,207,326,6007,89.0,23,12,0
2154,1,2089,4303,5329,603,1179,2020,13,110,433,7457,2.0,79,17,2
2155,1,2430,4303,2836,368,1179,2018,9,110,394,5086,2.0,49,16,3
2157,0,3159,1822,393,603,1179,2020,8,7,318,1155,104.0,79,12,3
2158,0,3497,2319,3802,251,1179,2019,9,31,331,8555,124.0,29,12,3
2159,1,4148,4303,1674,86,1179,2020,9,0,481,2047,1.0,10,29,1
2160,1,4865,4303,7566,736,1179,2020,9,0,379,7623,1.0,80,16,3
2161,0,6884,1756,987,603,1179,2017,8,17,309,1858,112.0,79,12,3
2162,1,8582,4303,7246,603,1179,2020,11,0,234,3178,1.0,79,8,2
2163,1,1298,4303,7568,319,1178,2020,11,0,80,6763,1.0,36,2,2
2164,0,2655,427,4071,325,1178,2014,9,186,274,2562,70.0,38,10,0
2165,1,632,1710,6752,603,1177,2019,9,196,254,2733,8.0,79,8,0
2166,1,7602,2096,7246,603,1177,2020,11,0,234,1865,1.0,79,8,2
2168,0,8321,2975,7494,603,1177,2020,11,9,289,6921,106.0,79,10,2
2169,0,2085,1670,3516,603,1176,2020,7,217,60,8243,97.0,79,0,0
2170,0,2349,3548,6054,603,1176,2019,6,9,206,1988,106.0,79,7,3
2171,0,8054,1478,7118,603,1176,2020,9,175,470,3054,60.0,79,27,1
2172,1,6769,4303,1138,603,1175,2020,12,138,433,1570,3.0,79,17,2
2173,0,6810,1819,3668,251,1175,2019,9,58,375,2545,148.0,29,15,3
2174,0,7731,184,793,444,1175,2020,11,29,332,2129,122.0,69,12,2
2175,0,1539,4447,6603,603,1174,2016,11,204,199,179,86.0,79,7,0
2176,0,3217,3939,4498,251,1174,1994,9,106,176,2135,193.0,29,6,3
2177,1,3450,4303,7574,319,1174,2015,11,0,80,5233,1.0,36,2,2
2179,1,3471,4303,5538,435,1174,2020,11,0,383,4420,1.0,67,16,2
2180,0,3659,3486,5234,603,1174,2017,8,212,442,97,92.0,79,19,0
2181,0,4211,182,431,79,1174,2018,7,214,220,7289,94.0,10,7,0
2182,1,4625,4165,1538,201,1174,2019,14,162,429,7775,5.0,20,17,2
2183,0,4634,1223,1870,354,1174,2019,10,200,129,8196,82.0,47,4,0
2184,0,5056,4303,6299,506,1174,2020,12,173,442,7075,59.0,78,19,1
2185,1,5078,4303,7570,319,1174,2014,11,0,80,5174,1.0,36,2,2
2186,1,5527,4303,7246,319,1174,2018,9,0,80,6788,1.0,36,2,3
2187,1,6284,4303,3777,603,1174,2014,13,0,422,7276,1.0,79,17,2
2188,0,6980,1352,2490,603,1174,2019,11,207,47,7443,89.0,79,0,0
2190,0,8048,3939,6256,251,1174,1999,10,90,328,999,176.0,29,12,2
2191,0,95,1588,4838,319,1173,2020,11,21,326,7409,116.0,36,12,2
2192,1,1967,4303,1448,342,1173,2020,11,110,398,8066,2.0,44,16,2
2193,0,2649,1805,1872,162,1173,2016,11,204,326,3283,86.0,20,12,0
2194,0,2901,3107,2306,368,1173,2017,9,213,199,867,93.0,49,7,0
2195,1,4276,4303,678,302,1173,2020,11,0,394,4282,1.0,34,16,2
2196,0,4637,2346,6982,603,1173,2020,11,203,288,4867,85.0,79,10,0
2197,1,8253,4303,3550,444,1173,2020,11,110,241,7805,2.0,69,8,2
2198,1,378,4303,886,319,1172,2019,9,0,386,7320,1.0,36,16,3
2199,0,3754,3848,3936,603,1172,2009,11,177,470,6200,62.0,79,27,1
2201,1,6708,4303,5955,506,1172,2020,11,0,97,8020,1.0,78,3,2
2202,1,8542,4303,3722,603,1172,2020,9,0,386,8584,1.0,79,16,3
2203,0,1591,1009,4790,165,1171,2018,11,17,326,1708,112.0,20,12,2
2204,1,2441,4303,7246,736,1171,2020,9,0,393,328,1.0,80,16,3
2205,1,5055,4303,6299,506,1171,2020,12,0,300,7082,1.0,78,11,2
2206,1,5196,4303,1201,45,1171,2020,11,0,415,4417,1.0,6,16,2
2207,0,6271,3410,5825,251,1170,2020,9,28,220,1439,121.0,29,7,3
2208,0,6321,1510,5361,251,1169,2019,9,42,199,3959,133.0,29,7,3
2209,0,8384,4372,7370,251,1169,2020,11,192,470,3994,76.0,29,27,1
2210,0,4531,2067,4858,603,1168,2017,6,200,318,1376,82.0,79,12,0
2212,0,244,813,7509,483,1167,2019,11,68,319,400,156.0,73,12,2
2213,0,1977,1998,2544,426,1167,2015,11,210,375,2371,90.0,66,15,0
2214,1,5876,4303,1287,736,1167,2020,11,0,291,5625,1.0,80,11,2
2215,1,6451,4303,7520,368,1167,2017,9,110,412,7238,2.0,49,16,3
2216,1,7928,4303,2543,603,1167,2020,11,0,446,5156,1.0,79,21,2
2217,1,7653,4303,790,603,1167,2020,11,196,488,2777,8.0,79,30,1
2218,0,384,872,4147,603,1166,2020,12,217,220,7716,97.0,79,7,0
2219,0,410,151,322,342,1166,2020,11,165,470,3075,51.0,44,27,1
2220,1,5144,4303,6934,603,1166,2020,11,0,480,6542,1.0,79,29,1
2221,1,8800,4303,1140,319,1166,2020,9,110,80,5995,2.0,36,2,3
2225,1,7187,3344,2739,487,1166,2020,9,0,414,4290,1.0,73,16,3
2226,1,5359,4303,7246,603,1165,2020,9,0,300,4775,1.0,79,11,3
2227,1,5503,4303,3059,603,1165,2019,11,0,391,7225,1.0,79,16,2
2228,0,8566,3144,556,739,1165,2004,11,218,200,7329,98.0,81,7,0
2229,0,2529,2315,2290,603,1164,2020,11,176,470,1517,61.0,79,27,1
2230,0,3674,2517,5124,251,1164,2019,9,21,199,2582,116.0,29,7,3
2231,1,2101,4303,3106,603,1163,2011,12,0,432,4879,1.0,79,17,2
2232,0,4759,1041,5247,251,1163,2019,9,41,200,5764,132.0,29,7,3
2233,0,8411,998,1724,603,1163,2020,9,84,318,317,17.0,79,12,3
2234,0,6923,3929,2100,725,1162,2013,8,211,318,2741,91.0,79,12,0
2236,0,169,4286,1543,603,1161,2020,11,28,344,8174,121.0,79,12,2
2237,1,622,4303,2936,354,1161,2020,11,0,413,2111,1.0,47,16,2
2238,1,3087,4303,6501,58,1161,2020,11,151,292,4966,4.0,10,11,0
2239,1,4961,4303,583,212,1161,2020,9,0,385,4209,1.0,22,16,3
2240,1,8021,4303,7246,603,1161,2019,12,110,446,7419,2.0,79,21,1
2241,0,1871,679,4171,603,1160,2019,9,194,345,572,78.0,79,13,0
2242,1,2914,4303,2737,105,1160,2020,9,0,415,3005,1.0,12,16,3
2243,0,3148,4186,2995,650,1160,2011,6,215,125,641,95.0,79,4,0
2244,0,3561,3075,7051,603,1160,2019,11,204,318,3382,86.0,79,12,0
2245,0,4022,600,7110,542,1160,2015,8,41,332,4263,132.0,78,12,3
2247,0,5045,4475,3912,319,1160,2019,9,10,2,7470,107.0,36,0,3
2248,1,6456,4303,1334,319,1160,2008,9,0,80,5272,1.0,36,2,3
2249,0,6554,939,4900,589,1160,2015,8,29,309,2912,122.0,78,12,3
2250,0,1259,3511,746,251,1159,2018,9,215,319,3533,95.0,29,12,0
2251,0,2331,3148,4435,456,1159,2019,11,11,332,178,108.0,69,12,2
2252,1,3801,4303,28,603,1159,2020,11,0,234,7662,1.0,79,8,2
2253,0,4610,276,7120,31,1159,2017,8,219,373,2879,99.0,2,15,0
2254,0,6950,4424,743,603,1159,2019,11,6,49,8578,103.0,79,0,2
2255,0,4042,964,4258,603,1158,2020,11,181,470,4008,66.0,79,27,1
2256,1,7564,4303,4770,162,1158,2018,13,0,422,7539,1.0,20,17,2
2258,0,8639,3188,588,394,1158,2019,11,41,39,7933,132.0,55,0,2
2259,1,7247,4303,2878,736,1157,2020,10,0,434,8087,1.0,80,17,2
2260,0,949,3996,954,603,1156,2018,9,170,274,6916,56.0,79,10,0
2261,0,4322,2881,5823,251,1156,2019,11,35,200,1683,128.0,29,7,2
2262,1,279,4303,6148,603,1154,2020,9,0,488,8517,1.0,79,30,1
2263,1,2727,4303,6918,506,1154,2019,11,0,97,3565,1.0,78,3,2
2264,1,2962,4303,4176,603,1154,2020,14,151,433,5126,4.0,79,17,2
2265,1,3512,3946,445,251,1154,2020,11,0,244,563,1.0,29,8,2
2266,1,4505,4303,2160,603,1154,2020,11,0,255,3294,1.0,79,8,2
2267,0,4721,4226,3457,506,1154,2014,8,24,38,2187,119.0,78,0,3
2269,1,7291,4303,48,15,1154,2020,13,110,433,3823,2.0,1,17,2
2270,1,8309,4303,209,162,1154,2020,11,0,389,3879,1.0,20,16,2
2271,0,1261,1105,2217,603,1153,2020,11,217,20,1086,97.0,79,0,0
2272,1,1441,4303,7246,603,1152,2020,11,0,299,7042,1.0,79,11,2
2273,0,178,997,1229,603,1151,2017,8,212,318,3741,92.0,79,12,0
2274,0,4132,2605,5479,444,1151,2020,11,5,200,7739,102.0,69,7,2
2275,1,2077,4303,1462,506,1150,2020,9,0,109,6393,1.0,78,3,3
2276,0,457,4470,2768,342,1149,2020,9,210,220,6761,90.0,44,7,0
2277,1,589,4303,500,58,1149,2019,12,138,417,881,3.0,10,16,2
2278,0,2903,2909,739,251,1148,2017,9,36,329,6133,129.0,29,12,3
2280,1,6223,4303,3034,603,1148,2020,11,0,300,3996,1.0,79,11,2
2281,1,7947,4303,4771,38,1148,2019,11,0,405,2964,1.0,5,16,2
2282,0,638,1151,1837,275,1147,2018,9,9,326,2323,106.0,30,12,3
2283,1,876,4303,4213,435,1147,2017,9,0,379,7519,1.0,67,16,3
2284,1,1165,4303,7246,58,1147,2018,9,0,239,7100,1.0,10,8,3
2285,0,1212,4313,3880,506,1147,2014,12,8,217,2724,105.0,78,7,2
2286,1,1393,4303,3693,319,1147,2018,12,0,92,5598,1.0,36,2,2
2287,1,1472,4303,5681,736,1147,2019,14,0,422,3975,1.0,80,17,2
2288,0,2656,2628,2320,603,1147,2007,13,194,125,2058,78.0,79,4,0
2289,0,2657,2627,2317,707,1147,2008,14,195,125,4030,79.0,79,4,0
2291,0,2658,2626,2318,442,1147,2009,3,194,125,8098,78.0,67,4,3
2292,0,2706,363,3040,251,1147,2020,11,55,353,6521,145.0,29,13,2
2293,0,3540,2823,3153,603,1147,2015,11,187,470,7625,71.0,79,27,1
2294,0,3578,1942,1758,710,1147,2001,3,201,133,8175,83.0,79,4,3
2295,1,4133,4303,3997,435,1147,2017,11,0,379,5763,1.0,67,16,2
2296,0,4260,2472,4394,736,1147,2019,10,199,131,7764,81.0,80,4,0
2297,1,4549,4303,4955,603,1147,2020,11,0,505,1305,1.0,79,31,1
2298,1,4560,4303,6124,361,1147,2017,14,110,422,799,2.0,47,17,2
2299,1,5069,2142,7246,459,1147,2020,11,0,235,6968,1.0,69,8,2
2300,0,5358,1487,2864,349,1147,2006,8,24,330,8739,119.0,44,12,3
2302,0,5516,4151,2442,319,1147,2018,14,218,66,2630,98.0,36,1,0
2303,0,5538,1151,5742,272,1147,2017,11,5,329,1128,102.0,30,12,2
2304,1,5816,4303,4199,435,1147,2015,9,0,379,6309,1.0,67,16,3
2305,0,5872,1971,4786,736,1147,2015,11,206,0,5992,88.0,80,0,0
2306,0,5889,4008,5276,603,1147,2009,8,217,185,8413,97.0,79,7,0
2307,1,6099,4303,6899,435,1147,2017,11,0,383,3870,1.0,67,16,2
2308,1,6488,4303,3837,603,1147,2020,11,0,498,435,1.0,79,31,1
2309,1,6959,4303,6609,435,1147,2017,9,0,379,7988,1.0,67,16,3
2310,0,299,3432,5889,251,1146,2019,9,15,353,1926,110.0,29,13,3
2311,0,405,3947,5167,251,1146,2019,11,203,319,2610,85.0,29,12,0
2313,1,285,4303,718,319,1146,2019,12,0,292,7451,1.0,36,11,2
2314,0,916,2016,1381,603,1146,2019,7,210,233,986,90.0,79,7,0
2315,0,3190,622,4290,603,1146,2019,11,207,185,7971,89.0,79,7,0
2316,1,5139,4303,2679,377,1146,2019,11,138,416,4664,3.0,50,16,0
2317,1,5624,4303,3205,736,1146,2018,14,0,423,3541,1.0,80,17,2
2318,1,5715,4303,407,436,1146,2016,13,0,422,5915,1.0,67,17,2
2319,1,5896,4303,989,435,1146,2018,14,110,423,5109,2.0,67,17,2
2320,1,7076,4303,965,736,1146,2019,11,110,472,6114,2.0,80,28,1
2321,1,8692,4303,7417,105,1146,2019,9,0,412,325,1.0,12,16,3
2322,1,7097,4303,2713,319,1145,2019,9,0,80,5142,1.0,36,2,3
2324,0,3169,4487,5024,319,1144,2019,11,27,326,939,120.0,36,12,2
2325,0,1088,289,3377,426,1143,2013,11,5,25,2945,102.0,66,0,2
2326,0,2197,1185,3552,12,1143,2018,9,189,281,4826,73.0,0,10,0
2327,1,3753,4303,7246,603,1143,2019,11,0,291,2169,1.0,79,11,2
2328,0,7858,3081,5416,736,1143,2018,11,6,217,832,103.0,80,7,2
2329,0,6860,1162,7357,302,1142,2019,11,195,319,8470,79.0,34,12,0
2330,1,6933,4303,815,162,1142,2019,11,0,412,1594,1.0,20,16,2
2331,1,8712,2391,5624,603,1142,2019,11,110,251,5490,2.0,79,8,2
2332,0,2057,4250,492,603,1141,2019,8,217,47,8026,97.0,79,0,0
2333,0,2456,111,7599,319,1141,2017,12,211,74,5338,91.0,36,1,0
2336,0,2826,3620,1668,603,1141,2019,7,216,125,491,96.0,79,4,0
2337,0,3521,1105,420,301,1141,2019,8,6,36,7815,103.0,33,0,3
2338,0,4293,3888,3901,186,1141,2017,8,215,25,5395,95.0,20,0,0
2339,0,6690,1682,3978,603,1141,2019,7,201,358,1351,83.0,79,13,0
2340,1,1289,4303,5056,319,1140,2019,11,110,85,5658,2.0,36,2,0
2341,0,1652,3232,5446,342,1140,2019,9,22,219,7312,117.0,44,7,3
2342,0,3609,3466,3424,603,1140,2019,12,186,125,5052,70.0,79,4,0
2343,1,4186,4303,5094,603,1140,2019,12,110,482,1760,2.0,79,29,1
2344,0,3496,999,4898,603,1139,2019,8,210,513,1740,90.0,79,35,1
2345,1,5609,4303,3782,603,1139,2012,9,174,488,2651,6.0,79,30,1
2347,0,745,2466,6671,15,1138,2019,13,204,150,2188,86.0,1,4,0
2348,0,4185,4061,2806,368,1138,2017,12,204,217,5456,86.0,49,7,0
2349,1,368,4303,3968,341,1137,2019,11,0,412,471,1.0,43,16,2
2350,0,904,3108,5458,368,1137,2014,9,18,329,8002,113.0,49,12,3
2351,0,2359,1253,2220,736,1137,2018,11,200,366,5703,82.0,80,15,0
2352,0,3474,1332,6008,368,1137,2015,12,51,329,1248,141.0,49,12,2
2353,0,7147,3108,5454,736,1137,2015,11,10,326,3323,107.0,80,12,2
2354,0,7832,1289,660,561,1137,2019,7,33,309,2667,126.0,78,12,3
2355,1,7895,4303,2681,702,1137,2019,11,0,405,4035,1.0,79,16,2
2356,0,355,3585,7246,690,1136,2019,12,131,281,653,25.0,79,10,2
2358,1,8212,4303,2384,162,1136,2019,11,0,394,5372,1.0,20,16,2
2359,1,8245,4303,4707,394,1136,2019,11,110,244,2404,2.0,55,8,2
2360,1,2045,2639,7246,589,1135,2019,11,0,234,1273,1.0,78,8,2
2361,1,6460,4303,5587,603,1135,2019,11,0,462,5246,1.0,79,23,1
2362,0,5933,3803,6115,603,1134,2019,11,178,470,5912,63.0,79,27,1
2363,0,6335,3074,5122,36,1133,2018,11,45,199,3421,136.0,3,7,2
2364,0,7052,4228,1966,597,1133,2015,8,27,319,4300,120.0,78,12,3
2365,0,792,2164,6010,251,1132,2015,9,43,200,6009,134.0,29,7,3
2366,1,1553,4303,3634,435,1132,2016,12,0,379,2942,1.0,67,16,2
2367,1,1618,4303,3635,603,1132,2015,13,110,423,7714,2.0,79,17,2
2369,1,1708,4303,2765,435,1132,2019,9,0,379,858,1.0,67,16,3
2370,1,1716,3079,2119,368,1132,2018,11,0,412,3772,1.0,49,16,2
2371,0,1982,1260,20,251,1132,2001,9,98,200,4938,185.0,29,7,3
2372,0,1983,4513,601,251,1132,2015,11,89,200,8466,174.0,29,7,2
2373,0,2037,1260,6521,251,1132,2006,9,82,52,993,169.0,29,0,3
2374,0,2038,1260,6522,255,1132,2011,9,58,53,8557,148.0,29,0,3
2375,0,2597,2927,5733,251,1132,2013,9,44,22,3869,135.0,29,0,3
2376,0,2641,29,67,251,1132,2011,9,44,375,1276,135.0,29,15,3
2377,1,2740,4282,4531,319,1132,2012,12,0,80,5343,1.0,36,2,2
2378,0,3123,1282,155,736,1132,2019,9,207,129,8565,89.0,80,4,0
2380,0,3142,3449,6495,251,1132,2007,9,24,200,7087,119.0,29,7,3
2381,0,3459,1699,1572,368,1132,2017,9,218,220,6096,98.0,49,7,0
2382,0,3719,4345,2230,251,1132,2010,9,44,332,7632,135.0,29,12,3
2383,0,3970,1260,454,251,1132,2004,12,98,39,1781,185.0,29,0,2
2384,0,4267,4513,2232,251,1132,2009,9,68,329,7795,156.0,29,12,3
2385,0,5544,3884,5407,235,1132,2017,11,7,200,358,104.0,23,7,2
2386,0,5901,31,2229,251,1132,2008,9,48,328,3834,139.0,29,12,3
2387,1,6127,4303,2316,603,1132,2012,14,110,433,4730,2.0,79,17,2
2388,0,6730,3449,19,251,1132,2012,9,50,332,6031,140.0,29,12,3
2389,1,8544,4303,2315,603,1132,2005,14,138,433,5951,3.0,79,17,2
2391,0,8765,4513,2732,251,1132,2011,9,66,200,7207,154.0,29,7,3
2392,0,118,2771,6191,603,1131,2019,8,36,36,1797,129.0,79,0,3
2393,0,253,3554,833,368,1131,2016,11,219,217,828,99.0,49,7,0
2394,0,4913,638,5859,426,1131,2017,11,3,220,7857,100.0,66,7,2
2395,0,5179,3108,7246,368,1131,2016,9,15,220,2423,110.0,49,7,3
2396,0,6214,549,4862,736,1131,2018,9,10,329,3451,107.0,80,12,3
2397,0,6828,1094,6139,483,1131,2019,11,215,375,2357,95.0,73,15,0
2398,0,8761,3554,5968,736,1131,2018,11,207,375,1851,89.0,80,15,0
2399,0,3488,3501,2908,506,1130,2019,11,180,470,5012,65.0,78,27,1
2400,0,7736,3889,6093,268,1129,2019,11,53,326,2002,143.0,29,12,2
2402,0,2801,3716,368,150,1128,2017,9,4,217,2623,101.0,18,7,3
2403,0,4567,2347,4960,603,1128,2019,11,175,470,3043,60.0,79,27,1
2404,0,173,3534,4355,603,1127,2019,12,137,125,5261,29.0,79,4,0
2405,0,3461,4271,3361,603,1127,2017,8,212,346,2564,92.0,79,13,0
2406,0,6002,4047,5696,251,1126,2019,9,87,52,4435,172.0,29,0,3
2407,0,5113,174,5647,45,1125,2019,7,217,312,2561,97.0,6,12,0
2408,1,653,4303,6589,603,1124,2019,11,0,487,8657,1.0,79,30,1
2409,0,786,452,1344,368,1124,2017,9,11,217,5960,108.0,49,7,3
2410,0,1392,3173,3695,736,1124,2017,9,10,326,1145,107.0,80,12,3
2411,1,2604,4303,1186,603,1124,2020,12,162,487,6452,5.0,79,30,1
2413,0,4436,3051,6414,589,1124,2019,8,46,309,1500,137.0,78,12,3
2414,0,5079,419,7571,319,1124,2017,11,9,5,4539,106.0,36,0,2
2415,0,6394,1195,2865,368,1124,2017,11,20,326,3208,115.0,49,12,2
2416,0,6492,4303,424,603,1124,2019,14,158,121,5254,46.0,79,4,2
2417,1,6771,4303,5990,319,1124,2019,12,0,81,6338,1.0,36,2,2
2418,1,6996,2837,5504,45,1124,2019,11,110,414,3234,2.0,6,16,2
2419,1,7020,3546,7246,603,1124,2019,9,0,234,4151,1.0,79,8,3
2420,1,7974,4303,7308,444,1124,2019,11,0,400,3858,1.0,69,16,2
2421,1,8146,4303,2178,736,1124,2019,11,0,240,1879,1.0,80,8,2
2422,0,8632,3108,5457,368,1124,2016,9,212,200,554,92.0,49,7,0
2424,0,8633,3108,7226,571,1124,2017,12,213,200,1692,93.0,78,7,0
2425,0,160,1985,6130,603,1123,2019,12,203,143,2993,85.0,79,4,0
2426,0,7320,4303,4718,603,1123,2019,11,130,274,5064,24.0,79,10,0
2427,1,8330,4303,2775,603,1123,2019,11,0,480,412,1.0,79,29,1
2428,1,7387,4303,7188,603,1122,2019,11,110,487,1533,2.0,79,30,1
2429,1,7629,4303,5623,105,1122,2019,12,0,417,1217,1.0,12,16,2
2430,1,7687,4303,3792,121,1122,2019,9,0,391,1710,1.0,13,16,3
2431,0,7991,2438,7048,603,1121,2019,11,170,470,5538,56.0,79,27,1
2432,1,5059,4303,2121,603,1120,2018,11,0,507,8610,1.0,79,32,1
2433,0,164,2840,4164,603,1119,2019,6,204,131,3220,86.0,79,4,0
2435,0,739,4344,5359,251,1119,2019,12,34,220,8429,127.0,29,7,2
2436,0,1755,2713,4276,603,1119,2014,8,213,344,1066,93.0,79,12,0
2437,0,1866,2880,3964,393,1119,2019,11,214,332,1077,94.0,54,12,0
2438,1,2150,4303,4025,603,1119,2018,11,151,488,2920,4.0,79,30,1
2439,0,3068,3158,5358,251,1119,2019,9,27,220,3986,120.0,29,7,3
2440,0,3443,3820,7246,15,1119,2019,11,11,281,6868,108.0,1,10,2
2441,0,3580,2981,3311,251,1119,2017,9,44,329,2211,135.0,29,12,3
2442,0,3969,4303,2618,251,1119,2016,12,16,329,4092,111.0,29,12,2
2443,0,4343,1392,2622,506,1119,2017,9,43,200,84,134.0,78,7,3
2444,0,5656,1700,471,251,1119,2018,12,46,329,1463,137.0,29,12,2
2447,1,6466,4303,3995,736,1119,2016,13,110,424,156,2.0,80,17,2
2448,0,6772,4113,4058,488,1119,2019,9,6,141,6806,103.0,74,4,3
2449,0,7981,2934,2614,251,1119,2017,9,42,200,506,133.0,29,7,3
2450,0,8435,4091,5270,162,1119,2019,11,215,283,5411,95.0,20,10,0
2451,0,8596,4283,2064,403,1119,2015,11,33,332,1457,126.0,58,12,2
2452,1,1511,4303,2553,435,1118,2019,9,0,379,2892,1.0,67,16,3
